peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
20172192,티에리 처버트,Thierry Chabert,감독,사랑과 비밀의 시간들|사랑과 비밀의 시간들 2
20172190,마샷 에나호로,Meshack Enahoro,감독,빗나간 애정
20172188,윌리스 페트리에,Willis Petrie,감독,비보이의 죽음
20172185,카림 브랜드,Kareem Bland,감독,블리딩 로즈
20172181,나카노 타카오,Takao Nakano,감독,치한열차 2015|음란한 도촬|여왕벌의욕정|해녀 테라스 여신|더 빅 티츠 드래곤|에로만화원작 변태두꺼비교사
20070321,고비,Phillip Ko,감독,풍류정사|아시아 밤의 여행 2|황제의 욕정|경천사해|저격자|동방노호|칠소영웅|지존특경|경천대격|국제 경찰
20172180,카유키 타무라타,Tamurata Kayuki,감독,이웃집 부부의 빗나간 욕정|동급생의 비밀섹스
20172160,쿠와바라 사토시,Satoshi Kuwabara,감독,극장판 유희왕 더 다크 사이드 오브 디멘션즈|블랙잭
10027141,미셸 공드리,Michel Gondry,감독,공드리의?솔루션북|마이크롭 앤 가솔린|무드 인디고|더 위 앤 더 아이|아주 특별한 여행|그린 호넷|마음의 가시|비카인드 리와인드|수면의 과학|블록 파티|이터널 선샤인|휴먼 네이쳐|갓 투 킵 온 |편지 |도쿄!
10036572,쇼노 지로,Jiro Shyono,감독,편지
10044288,알란 파커,Alan Parker,감독,데이비드 게일|스탠리 큐브릭: 영화 속의 인생|안젤라스 애쉬스|에비타 |로드 투 웰빌|미시시피 버닝|엔젤 하트|버디|핑크 플로이드의 벽(더월)|결혼의 위기|페임|미드나잇 익스프레스 |벅시 말론|작은 사랑의 멜로디 
10031982,브라이언 헬겔랜드,Brian Helgeland,감독,레전드|42|페이백: 스트라이트 업|씬|기사 윌리엄|페이백
10025898,멜 깁슨,Mel Gibson,감독,컨피덴셜 인포먼트|데스퍼레이션|밴디트|더 테러|파나마|할리우드 살인사건|산타킬러스|포스 오브 네이쳐|프로페서 앤 매드맨|리스타트|드래그|핵소 고지|블러드 파더|익스펜더블 3|마세티 킬즈|완전범죄 프로젝트|비버|엣지 오브 다크니스|아포칼립토|누가 전기자동차를 죽였나?|페이백: 스트라이트 업|패션 오브 크라이스트|위대한 질문|노래하는 탐정|싸인|위 워 솔저스|밀리언달러 호텔|왓 위민 원트|치킨 런|패트리어트-늪속의 여우|페이백|리쎌웨폰 4 |컨스피러시 |랜섬 |브레이브 하트 |포카혼타스 |매버릭 |리쎌웨폰3|젊음은 은빛 날개를 타고|햄릿|불같은 약속|불타는 태양|가장 위험한 해|매드맥스
10010452,더그 라이만,Doug Liman,감독,카오스 워킹|아메리칸 메이드|엣지 오브 투모로우|페어 게임 |점퍼|미스터 & 미세스 스미스|본 아이덴티티|고
10027518,미첼 콕스,Mitchell Cox,감독,퍼펙트 맨|죽음의 승부
20172145,마이클 그린스펀,Michael Greenspan,감독,킬 포 미
20172141,임티아즈 알리,Imtiaz Ali,감독,락스타|러브 아즈 칼|우리가 만났을 때
20172140,조야 악타르,Zoya Akhtar,감독,한 번 뿐인 내 인생
20172120,아이바 토모아키,Tomoaki Aiba,감독,파칭코 엔젤: 은밀한 밀회|파칭코 엔젤: 복수의 정사|파친코의 여왕|건달 여의사
10053081,윌리엄 디어,William Dear,감독,퍼펙트 게임|리틀 야구왕 3|산타 후|와일드 어드벤처|외야의 천사들 |F학점의 첩보원|F학점첩보원
10038066,스와 노부히로,Nobuhiro Suwa,감독,바람의 목소리|오늘 밤 사자는 잠든다|유키와 니나|퍼펙트 커플|H 스토리|마더|듀오|히로시마에서 온 편지|디지털 삼인삼색 2002
10041914,아만드 마스트로얀니,Armand Mastroianni,감독,라스트 미션 |천상의 예언|퍼스트 샷|대통령을 죽여라|터뷸런스 4|파이널 런|페이탈 바이러스|퍼펙트 겟어웨이
10064169,제임스 브리지스,James Bridges,감독,퍼펙트
20172119,브래드 율젠스,Brad Jurjens,감독,뱅크 잡
20172118,로드니 드와이라,Rodney Dwira,감독,베이시티
20172115,커트 A. 신델라,Curt A. Sindelar,감독,패스파인더스: 인 더 컴퍼니 오브 스트레인저스 
20172113,스티븐 모튼,Stephen Mouton,감독,팻 시티 뉴 올리언스 
20172110,니마 누리자데,Nima Nourizadeh,감독,아메리칸 울트라|프로젝트 X
20172107,케빈 K. 샤,Kevin K. Shah,감독,하얀 손가락
20172104,자크 포스먼,Zak Forsman,감독,하트 오브 나우
20172101,앤드류 벨웨어,Andrew Bellware,감독,터미네이터 솔저|로보트캅: 기계들의 반란|익스트림 터미네이터|스페이스 배틀쉽|클론헌터
10007831,네제스트 릭케,Nnegest Likke,감독,팻 걸
10049782,여적렴,Chui Chik Lim,감독,결전천문|패왕화|혈염홍진|살수특경
20172080,크리스토퍼 포브스,Christopher Forbes,감독,라스트 제너럴|300: 전사의 귀환|놈놈놈: 캔자스의 무법자|1864: 남북전쟁|로켓 파이어|미국대전쟁|워 히어로: 솔져 오브 갓|무법자-난공불락 대열차|치트 더 행맨|최후의 배틀|황야의 총잡이|바스켓위브
20172073,로비 D.,Robby D.,감독,나쁜 여자 7
20172072,빌지 에비리,Bilge Ebiri,감독,뉴가이 
20172071,저스틴 프라이스,Justin Price,감독,미이라 리턴즈|다운시커|엘프: 사탄의 인형|13일의 금요일: 더 파이널|플레닛 오브 에일리언|포세이큰: 악령이 깃든 자|더 클로스|대디 홈
20172068,스콧 팀스,Scott Teems,감독,그날 오후: 지는 해를 보기 싫었다
20172067,미쉘 프리들리,Michelle Fridley,감독,더 키
20172063,모건 햄프턴,Morgan Hampton,감독,레이저스 링
20172062,스튜어트 M. 페퍼,Stuart M. Pepper,감독,로얄 페이스오프
20172060,리차드 클래버,Richard Clabaugh,감독,리틀 시카고|파이톤
20172050,로버트 딕슨,Robert Dixon,감독,리플렉션
20172047,이노마타 류이치,Ryuichi Inomata,감독,서도걸즈!! 우리들의 갑자원|마리와 강아지 이야기 
20172042,앤드류 울프,Andrew Wolf,감독,미스터 핼러윈
20172040,데이브 샙,Dave Sapp,감독,마스튼 저택의 유령
20172025,에릭 레이서,Eric Leiser,감독,글리치 인더 그리드 
20172020,모리시타 코조,Kozo Morishita,감독,붓다:싯다르타 왕자의 모험
10024480,마크 헤리어,Mark Herrier,감독,팝콘|포키스
10060085,장기홍,JANG Ki-hong,감독,팝콘
10046014,앤드류 플레밍,Andrew Fleming,감독,미스터 앤 미스터 대디|베어풋|햄릿 2|낸시 드류|위험한 사돈|딕|크래프트|판도라의 상자 |이면의 정사 
10049954,예심 우스타오글루,Yesim Ustaoglu,감독,판도라의 상자 |구름을 기다리며|태양으로의 여행|고원의 여인들
10032825,블레이크 에드워즈,Blake Edwards,감독,스위치|피부 깊숙히|데이트 소동|빅터 빅토리아|열애|밀애|파티|그레이트 레이스|핑크 팬더 2 : 어둠 속에 총성이|술과 장미의 나날|티파니에서 아침을|패티코트 작전|핑크 팬더
10017900,로키에 타바콜리 게르데파라마즈지,Roqiye Tavakkoli Gerdefaramarzi,감독,파티
10068451,존 파워,John Power,감독,파이어트랩|의혹을 향하여
10088148,해리스 돈,Harris Done,감독,파이어트랩|스톰체이서
10080671,토미나가 마사노리,Masanori Tominaga,감독,위험한 욕망|멋진 다이너마이트 스캔들|호박과 마요네즈|다 큰 여자들|파빌리온 살라만더|가메무시
10053590,유두연,YU Du-yeon,감독,파멸|무지개|바위고개|젊은 설계도|카추사|귀거래|산넘어 바다건너|실락원의 별 2|실락원의 별|잃어버린 청춘|산유화|마인|망나니 비사|코리아
10017125,로버트 해머,Robert Hamer,감독,파리의 연인들|친절한 마음과 화관
10022615,미이케 드 용,Mijke De Jong,감독,귀 기울이지 않는 부부|파랑새
10007123,나카니시 켄지,Kenji Nakanishi,감독,"두 번째 여름, 두 번 다시 만날 수 없는 너|파랑새"
10035974,세르게이 오브차로프,Sergei Ovcharov,감독,사냥꾼 페도|파라오
10051409,와타나베 켄사쿠,Kensaku Watanabe,감독,행복한 사전|플레이 플레이 소녀|아내의 비밀욕정 4 : 음란|애처일기 - 작은 소스병|러브드 건|파도
20072757,오쿠하라 히로시,Hiroshi Okuhara,감독,파란 차|파도|타임리스 멜로디
10083456,폴 뉴먼,Paul Newman,감독,미어캣의 모험|카|화성 탐사|로드 투 퍼디션|웨어 더 머니 이즈|병속에 담긴 편지|트와이라잇|노스바스의 추억 |허드서커 대리인 |크리스토퍼 램버트의 야생화|컬러오브머니 |그레이트 볼카노|슬랩 샷 |타워링|스팅|영광이여 영원히|내일을 향해 쏴라|쿨 핸드 루크|찢어진 커튼|허드|애인과 정부|폴 뉴먼의 고독한 관계|영광의 탈출|길고 긴 여름날|왼손잡이 권총|뜨거운 양철 지붕 위의 고양이|추억|상처뿐인 영광
10016730,로버트 벤튼,Robert Benton,감독,피스트 오브 러브|휴먼 스테인|트와이라잇|노스바스의 추억 |빌리 배스게이트|크레이머 크레이머|배드 컴퍼니
20171961,김진희,KIM Jin-hee,감독,빗소리|6월 수요단편극장-아이들의 사정
10010685,대니 레너,Danny Lerner,감독,스페셜 솔져|키롯|트레이터스|에바의 유혹
10067838,존 맥켄지,John Mackenzie,감독,퀵샌드|웬 더 스카이 폴스|트레이터|롱 굿 프라이데이
10064762,제프리 나흐마노프,Jeffrey Nachmanoff,감독,레플리카|트레이터
10021417,마르그리트 뒤라스,Marguerite Duras,감독,밤의 선박|트럭|인디아 송
20171940,크리스 톰슨,Chris Thomson,감독,트럭
20171927,카탈린 미투레스쿠,Catalin Mitulescu,감독,트래픽
10018743,루이스 티그,Lewis Teague,감독,다크 타겟|트라이 앵글|특전대네이비 씰|개목걸이|나일의 대모험|광견 쿠조
10058675,임영동,Ringo Lam,감독,칠중주: 홍콩 이야기|미성|트라이 앵글|헬|기봉적수|리플리컨트|목로흉광|극도중범|맥시멈 리스크 |유덕화의 도망자 |화소홍련사 |협도고비|도범2|성전풍운|타이거맨|감옥풍운|주윤발의 미스터 갱|천리구차파|군자호구|쌍룡회
10035347,서극,Hark Tsui,감독,칠중주: 홍콩 이야기|적인걸 3: 사대천왕|미인어|타이거 마운틴|적인걸2 : 신도해왕의 비밀|용문비갑|적인걸: 측천무후의 비밀|미싱 : 심해미인|올 어바웃 우먼|트라이 앵글|칠검|흑협 2|촉산전|순류역류|넉오프|천녀유혼|더블팀 |흑협|대삼원 |황비홍 이상년대|서극의 칼 |화월가기 |양축 |금옥만당 |황비홍 5|화소홍련사 |청사 |황비홍4-왕자지풍|철마류|동방여신|동방불패 2|선학신침 |황비홍 2|요수도시|신용문객잔|동방불패|황비홍3-사왕쟁패|황비홍|소오강호|용행천하|천라지망|흑전사|영웅본색 3|첩혈쌍웅|대장부 일기|철갑무적마리아|영웅본색 2|타공황제|최가박당 3 - 여황밀령|촉산|아애야래향|신촉산|쌍룡회
10008334,뉴트 아놀드,Newt Arnold,감독,죽음의 승부
10064271,제임스 웨일,James Whale,감독,철가면|투명인간|프랑켄슈타인
10030873,베르너 슈뢰터,Werner Schroeter,감독,투
10053328,윌리엄 한나,William Hanna,감독,톰과 제리 아카데미 가다|톰과 제리 
20171922,허정임,HEO Jeong-im,감독,토토
20171921,이근하,LEE Geun-ha,감독,토토
20171920,우베 하이드쇠터,Uwe Heidschotter,감독,토토|그루팔로의 아이
10083622,폴 버호벤,Paul Verhoeven,감독,베네데타|엘르|트릭|블랙북|할로우 맨|스타쉽 트루퍼스 |쇼걸|원초적 본능|원초적 본능|토탈리콜|포스 맨 |더 레슬러|AISFF2016 시네마 올드 앤 뉴 + 특별상영 1|AISFF2016 시네마 올드 앤 뉴 + 특별상영 2
10028796,박세민,PARK Se-min,감독,낮손님|낮손님 무삭제판|토요일 밤부터 일요일 새벽까지 2|토요일 밤부터 일요일 새벽까지|신사동 제비|서울은 여자를 좋아해
20171880,양 쉬우펭,Shupeng Yang,감독,필부
10043220,안드레아스 린케,Andreas Linke,감독,고 웨스트 |트위스트 존
10046523,야마모토 사나에,Sanae Yamamoto,감독,토끼와 거북이
10038962,스트라스포드 해밀튼,Strathford Hamilton,감독,가면속의 음모|템프테이션
10020977,린던 추벅,Lyndon Chubbuck,감독,잉글리쉬 브라이드|템테이션 스트레인저
10024532,마크-올리비에 피크론,Marc-Olivier Picron,감독,텔레비전
10035529,서윤모,SEO Yun-mo,감독,여탕을 털어라|끓는 냄비|라이 따이한|별이 빛나는 밤에|구천동 화방|여인 파티|88짝궁들|그것은 밤에 이뤄졌다|여자가 울린 남자|휴가받은 여자|해뜰날|옹녀와 뽕녀촌
20171841,모스타파 사르와르 파루키,Mostofa Sarwar Farooki,감독,장미빛 사랑은 없다|텔레비전
10074326,칼 쉔켈,Carl Schenkel,감독,테이크오버|로스트 시티|텐더니스|나이트 무브
10068508,존 폴슨,John Polson,감독,드라이|텐더니스 |찰리 바틀렛|숨바꼭질|위험한 유혹|시암 선셋
10021327,마니아 악바리,Mania Akbari,감독,여와 남|텐
10045373,압바스 키아로스타미,Abbas Kiarostami,감독,"24 프레임|사랑에 빠진 것처럼|사랑을 카피하다|쉬린|그들 각자의 영화관|페르시안 카펫|티켓|<텐>에 대한 10개의 강의|키아로스타미와 삶의 예술|파이브|텐|ABC 아프리카|바람이 우리를 데려다 주리라|체리 향기|올리브나무사이로|그리고 삶은 계속된다|클로즈업|숙제|내 친구의 집은 어디인가|첫 번째 경우, 두 번째 경우|여행자|집으로 데려다 주오|키아로스타미의 길|스승에 대한 감사|한 가지 문제, 두 가지 해법|키아로스타미 중단편 모음"
10011494,데이비드 웨인,David Wain,감독,원더러스트|사람 만들기|더 텐|웻 핫 아메리칸 썸머
10027622,미카엘라 쉬웬트너,Michaela Schwentner,감독,터커
10083822,폴 콕스,Paul Cox,감독,휴먼 터치|터치 미
10064304,제임스 카메론,James Cameron,감독,아바타: 물의 길|아바타 리마스터링|딥씨 챌린지|아바타 3D 스페셜에디션|아바타|에이리언 오브 더 딥|고스트 오브 어비스|제임스 카메론의 비스마르크호의 비밀|타이타닉|스트레인지 데이즈 |트루 라이즈 |터미네이터 2 : 심판의 날 감독판|터미네이터2 3D|심연|에이리언 2 |람보 2|터미네이터 
10053134,윌리엄 메사,William Mesa,감독,터미널 포스
10038756,스테판 아르세니제비치,Stefan Arsenijevic,감독,로스트 앤드 파운드|터널
20171820,정남,JUNG Nam,감독,로드 무비
20171802,장동규,JANG Dong-gyu,감독,보이지 않는 동경;틈
20171785,박선일,PARK Sun-il,감독,춤추는 여자
20171783,윤수익,YUN Su-ik,감독,폭설|그로기 썸머
20171781,줄리 베나스라,Julie Benasra,감독,하이힐을 신은 여자는 위험하다
10079750,테렌스 영,Terence Young,감독,아마조네스|바라키|레드 선|밤의 불청객|배신자|비우|어두워질 때까지|007 제2편 : 위기일발|007 살인번호|그리운 양지|사파리|熱砂의 舞
10011750,데이빗 린,David Lean,감독,인도로 가는길 |라이안의 처녀|닥터 지바고|아라비아의 로렌스|콰이강의 다리|썸머타임|홉슨의 사위 고르기 |소리의 장벽 |매들린 |정열적인 친구들 |올리버 트위스트|위대한 유산 |즐거운 영혼|밀회|깁슨 가족 연대기|토린호의 운명 
10033078,비토리오 데 시카,Vittorio De Sica,감독,핀치 콘티니의 정원|해바라기|연인들의 장소|이태리식 결혼|사랑의 변주곡|알토나의 죄수들|두 여인|무기여 잘 있거라|지붕|나폴리의 황금|종착역|움베르토 D|자전거 도둑|구두닦이|보카치오 70
20171740,샤샤 하트만,,감독,미스터 빌리:하일랜드의 수호자
10050097,오념진,Wu Nian Zhen,감독,하나 그리고 둘|순수한 사건|태평천국|로빙화|화룡만가 
10063115,제리 런던,Jerry London,감독,포세이돈|뷰티|태양의 전사|끝 없는 음모|쇼군
10075337,케니 레온,Kenny Leon,감독,태양의 계절
10006465,김화랑,KIM Hwa-rang,감독,타잔 한국에 오다|청춘의 윤리|오형제|울려고 내가 왔던가|흥부와 놀부|태양의 거리|한 번만 봐 주세요|사람팔자 알 수 없다|속 자유부인|천지유정|항구의 일야|딸
10015135,레안더 하우즈만,Leander Hausmann,감독,태양의 거리
10048013,에리히 폰 슈트로하임,Erich von Stroheim,감독,웨딩 마치|메리 위도우|탐욕
10059850,장 지로,Jean Girault,감독,탈옥|바캉스|크레이지 보이 스페인대소동|폭소대작전
10032306,브렛 맥코믹,Bret McCormick,감독,탈옥
10071248,찰렘 웡핌,Chalerm Wongpim,감독,다이너마이트 워리어|타키엔|데드 어웨이
10020297,리차드 클레터,Richard Kletter,감독,타워
10067268,조지 하이켄루퍼,George Hickenlooper,감독,카지노잭|팩토리 걸 |메이어 오브 더 선셋 스트립|맨 프럼 엘리시안 필즈|킹메이커|블랙머니 게임|회상: 지옥의 묵시록
10016802,로버트 스티븐슨,Robert Stevenson,감독,날으는 요술침대|털보 대소동|난쟁이 왕국|메리 포핀스|추억의 불야성|제인 에어|솔로몬 왕의 보고
10076801,쿠엔틴 타란티노,Quentin Tarantino,감독,엔니오: 더 마에스트로|장고 & 장고|원스 어폰 어 타임... 인 할리우드|헤이트풀8|장고:분노의 추적자|바스터즈: 거친 녀석들|데쓰 프루프|그라인드 하우스|씬 시티|킬 빌2|킬빌|배다스 시네마|재키 브라운 |황혼에서 새벽까지|포 룸 |펄프 픽션 |트루 로맨스 |저수지의 개들 
10020038,리차드 마틴,Richard Martin,감독,에어 버드 2|킬링 타켓|타이거 스톰
20171663,김현호,KIM Hyun-ho,감독,부탁
20171649,크리슈나 D.K,Krishna D.K,감독,좀비야 내가 간다|99
20171647,글렌 바레토,Glen Barreto,감독,소원을 비는 우물
20171644,마렌 레인,Marlene Rhein,감독,빅 샷 콜러
20171642,우시로 신지,Shinji Ushiro,감독,극장판 요괴워치 섀도사이드: 도깨비왕의 부활|극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!|극장판 요괴워치: 탄생의 비밀이다냥!|스트레이트 재킷
20171641,비끄람 밧트,Vikram Bhat,감독,스피드
20171640,루미 재프리,Rumi Jaffery,감독,거리의 도둑들|신은 위대하다
20171639,K.C. 복카디아,K.C. Bokadia,감독,신의 이름으로
20171638,랄프 A. 빌라니,Ralph A. Villani,감독,씨바이퍼
20171636,수센 바트나가,Sushen Bhatnagar,감독,아무도 모니카를 죽이지 않았다
20171634,헤만 마두카,Hemant Madhukar,감독,아파트
20171633,댄펑 데니스,Danfung Dennis,감독,아프간- 지옥에서 돌아오다
20171631,리제 사르키,Lije Sarki,감독,알폰소 보우
20171630,키시 카이세이,Kaisei Kishi,감독,에그 맨 
20171629,탄비르 아흐메드,Tanvir Ahmad,감독,에이다 : 인생의 길
20171628,닐 존슨,Neil Johnson,감독,둠스데이 2018|스타쉽 라이징|에이리언 스카이라인|에일리언 아마게돈|스페이스 둠스데이|배틀 오브 스페이스: 우주전쟁
20171625,펠리시아 싱클레어,Felicia Sinclair,감독,엑조틱 타임머신
20171624,살타크 다스굽타,Sarthak Dasgupta,감독,위대한 인도 나비
20171622,B.H. 타런 쿠말,B.H. Tharun Kumar,감독,위험한 사랑
20171621,에반 메스자로스,Evan Meszaros,감독,윈드크로프트
20171619,엘렌 페리,Ellen Perry,감독,윌
20171617,수딥토 차도파디야,Sudipto Chattopadhyay,감독,은막 위의 날개
20171616,하스나인 하이데라바드왈라,Hasnain Hyderabadwala,감독,음악속으로
20171613,다람,Dharam,감독,이샤라:위험한 선택
20171610,모리 카즈오,Kazuo Mori,감독,자토이치2
20171609,혼고 미츠루,Mitsuru Hongo,감독,원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~|짱구는 못말려 극장판: 엄청난 태풍을 부르는 금창의 용사|짱구는 못말려 극장판 4 : 헨더랜드의 대모험|짱구는 못말려 극장판 3 : 운코쿠사이의 야망|짱구는 못말려 극장판 2 - 부리부리 왕국의 보물|짱구는 못말려 극장판 1 - 액션가면 VS 하이구레 마왕
20171608,아쇼크 켄니,Ashok Kheny,감독,친정에 간 아내
20171606,헌트 호,Hunt Hoe,감독,퍼스트 바이트
20171605,조쉬 슈워츠,Josh Schwartz,감독,펀 사이즈
20171604,제이미 트래비스,Jamie Travis,감독,"포 어 굿 타임, 콜..."
20171603,쿠날 쉬브다사니,Kunal Shivdasani,감독,하이잭
20171602,마니쉬 굽타,Manish Gupta,감독,호스텔 
20171600,카시티 쵸드리,Ksshitij Chaudhary,감독,히르와 란자
20171597,필립 카델바흐,Philipp Kadelbach,감독,포화속의 우정|힌덴부르크
20171596,사친 P. 카란데,Sachin P. Karande,감독,보답
20171594,라제쉬 란쉰게,Rajesh Ranshinge,감독,빈 집의 그림자
20171591,클리브 A. 스미스,Clive A. Smith,감독,말괄량이 삐삐
20171590,그렉 리처드슨,Greg Richardson,감독,바비와 마법의 페가수스 
10067692,존 랜디스,John Landis,감독,버크 앤 헤어|마스터즈 오브 호러 - 사슴여인|브루스 브라더스 2000|스투피드 |비버리힐스 캅 3 |미녀 드라큐라|오스카|쓰리아미고 |환상특급|블루스 브라더스
20171580,모건 오닐,Morgan O'Neill,감독,드리프트|더 팩토리
20171560,댄 마저,Dan Mazer,감독,오 마이 그랜파: 무삭제|오 마이 그랜파|저스트 어 이어 
20171552,프리더 비티히,Frieder Wittich,감독,13 시메스터 
20171551,모힛 수리,Mohit Suri,감독,계속되는 미스터리
20171549,뤽 뱅시게라,Luc Vinciguerra,감독,꼬마산타 니콜라스
20171548,로드 맥콜,Rod McCall,감독,나는 시인이다
20171547,그레그 고드프리,Gregg Godfrey,감독,니트로 서커스 : 더 무비
20171544,루크 크레스웰,Luke Cresswell,감독,와일드 오션
20171543,켈리 L. 킹,Kelly L. King,감독,당신 생애의 최고의 순간
20171540,라르스 몬탁,Lars Montag,감독,디.오.디
20171539,라케쉬 챠투르베디,Rakesh Chaturvedi,감독,라암의 침묵
20171536,수밋 챠우라,Sumeet Chawla,감독,모든 것의 끝
20171534,드로르 자하비,Dror Zahavi,감독,크레센도|더 트로이|미션 투 베를린 
20171531,파르토 고시,Partho Ghosh,감독,형수 시타르|미스터 핫 미스터 쿨
20171528,디팍 S. 쉬브다사니,Deepak S. Shivdasani,감독,미스터 화이트- 미스터 블랙
20171527,마이클 버즈,Michael Berz,감독,백설공주
20171526,라예 펜두카르,Raj Pendurkar,감독,봄베이에서 고아까지 여행
20171524,비샬 판디야,Vishal Pandya,감독,사랑 거짓 배신
20171522,샹카 딥,Shankhadeep,감독,사랑에 접속하세요
20171521,이샨 트리베디,Ishaan Trivedi,감독,사랑의 라디오
10091491,M. 나이트 샤말란,M. Night Shyamalan,감독,똑똑똑|올드|글래스|23 아이덴티티|더 비지트|애프터 어스|라스트 에어벤더|해프닝|레이디 인 더 워터|빌리지|싸인|언브레이커블|식스 센스|와이드 어웨이크
10041983,아미노 테츠로,Tetsuro Amino,감독,폭풍우 치는 밤에: 비밀 친구|브레이크 블레이드3: 운명의 장난|브레이크 블레이드 : 변신의 시작|꿀벌 하치의 대모험|브레이크 블레이드 2 :  전쟁의 서막
10028051,바랫 낼러리,Bharat Nalluri,감독,찰스 디킨스의 비밀 서재|스푹스:MI5|미스 페티그루의 어느 특별한 하루|크로우-구원의 손길|킬링 타임|다운 타임
10021574,마르코스 구트만,Marcos Guttmann,감독,킬로미터 제로
10068288,존 카사베츠,John Cassavetes,감독,사랑의 행로|글로리아|오프닝 나이트|차이니즈 부키의 죽음|영향 아래 있는 여자|별난 인연|남편들|얼굴들|킬러|기다리는 아이|투 레이트 블루스|그림자들
10012975,돈 시겔,Don Siegel,감독,라프 컷|최후의 총잡이|더티 해리|사기당한 사람들|마디간|킬러|지옥의 영웅들|플레이밍 스타|라인업|거리의 범죄|신체 강탈자의 침입|프라이빗 헬 36
20171480,메건 그리피스,Megan Griffiths,감독,에덴의 선택
10071294,찰리 채플린,Charles Chaplin,감독,백작부인|뉴욕의 왕|라임라이트|살인광시대|위대한 독재자|모던 타임즈|시티 라이트|써커스|황금광 시대|파리의 여인|순례자|키드|어깨총|봉급날|유한계급|하루의 행락|양지 바른 쪽|개의 일생|자크 타티 회고전 - 채플린 단편선 1|자크 타티 회고전 - 채플린 단편선2|채플린 단편 2 |채플린 단편 3 |채플린 단편 1 
10069575,줄리언 템플,Julien Temple,감독,클래쉬의 전설: 조 스트러머|글래스톤베리|블렛
10033591,빌 파커,Bill Parker,감독,클래쉬
20171461,마이클 스테인인거,Michael Staininger,감독,더 툼
10078244,클라이브 도너,Clive Donner,감독,금단의 사랑|크리스마스 캐롤
10069930,지미 T. 무라카미,Jimmy T. Murakami,감독,크리스마스 캐롤|바람이 불 때 
10085837,피터 빌링슬레이,Peter Billingsley,감독,커플 테라피: 대화가 필요해|크리스마스 스토리
20171420,유하 부올리오키,Juha Wuolijoki,감독,크리스마스 스토리
20171402,제프 클레인,Geoff Klein,감독,비키니 걸스 온 아이스
20137046,조병옥,CHO Byeong-ok,감독,개들의 전쟁
10067169,조지 오길비,George Ogilvie,감독,크로싱
10083753,폴 웬드코스,Paul Wendkos,감독,크로스 화이어|천사의 분노 2|천사의 분노|콘돌의 요새
10073249,카네코 슈스케,Shusuke Kaneko,감독,젖은 백합|데스노트 : 라스트 네임|데스노트|소녀검객 아즈미 대혈전 2|크로스 파이어|가메라 3 : 사신 이리스의 각성|가메라 2 - 레기온 내습|가메라 - 대괴수 공중결전|공포의 이블 데드
10067831,존 맥캐이,John McKay,감독,해피 엔딩|피카디리 짐|크러쉬
20115695,알란 사피로,Alan Shapiro,감독,크러쉬
10060577,장태수,JANG Tae-su,감독,에로 PD수첩|퀵 서비스
10005391,김이경,KIM Yi-kyuong,감독,면접|퀵 서비스
10016550,로버트 데이,Robert Day,감독,퀵 앤 데드 |타잔 - 마이크 헨리 편 1|쟝글왕 타잔
10016718,로버트 버틀러,Robert Butler,감독,터뷸런스|쟈글라|쿵후
10024045,마크 다니엘스,Marc Daniels,감독,쿵후
10044827,알렉스 비톤,Alex Beaton,감독,쿵후
10019978,리차드 랭,Richard Lang,감독,쿵후|계절의 변화
10046768,얀 스베락,Jan Sverak,감독,쿠키|다크 블루 월드|콜리야 
20171362,고혜린,GO Hye-rin,감독,쿠키
10002036,관금붕,Stanley Kwan,감독,장한가|란위|유시도무|쾌락과 타락|변함없는 나의 홍콩|레드 로즈 화이트 로즈 |완령옥|여인의 마음
20171361,아사이 야스시,Yasushi Asai,감독,콩
10037838,서호륜,Haolun Shu,감독,코피
10045274,알폰소 브레시아,Alfonso Brescia,감독,코스모스
10080363,톨스텐 플레이슈,Thorsten Fleisch,감독,코스모스
10039858,시드니 J. 퓨리,Sidney J. Furie,감독,이라크 워|다이렉트 액션|디텐션|고잉 백|로드 레이지|나의 다섯 아내|코드|콜렉터|디펜스|VIP|레이지|탑오브더월드|할로우 포인트 |레이디 뻑|테이킹 베버리힐즈|슈퍼맨 4|블루스를 부르는 여인|원더풀 라이프
10027082,미미 레더,Mimi Leder,감독,세상을 바꾼 변호인|코드|사라 실종 사건|아름다운 세상을 위하여|딥 임팩트|피스메이커
10011447,데이비드 스테인버그,David Steinberg,감독,코 끝에 매달린 사나이
10067881,존 바담,John Badham,감독,잭 불|인코그니토|고공침투 |잠복근무2|니나|코 끝에 걸린 사나이|스테이크 아웃|잠복근무|블루 썬더 |위험한 게임|드라큐라 |토요일 밤의 열기
10030159,배수경,BAE Su-kyong,감독,"익산 여자들, 카메라를 들다|킵 워킹|오버 더 레즈보우"
10014395,람 고팔 바르마,Ram Gopal Varma,감독,더 어택 오브 26/11|컴퍼니|랑길라|눈을 감아- 달링|부트 리턴스
20171303,정세영,JEONG Se-yeong,감독,닿을 수 없는
10041296,아담 마커스,Adam Marcus,감독,컨스피러시 |라스트 프라이데이 
10041992,아미르 무하마드,Amir Muhammad,감독,빌리지 피플 라디오 쇼|댄싱 벨|커다란 두리안|립스 투 립스
20171302,이해진,LEE Hae-jin,감독,꿈꿈
20171300,나현애,NA Hyun-ae,감독,"아름, 다운"
